n,sky,dm,M,adg,bbp,eta,rms,amp
00058,00054,3.3000000000000043,81.9462979311504,1.268213093277269,0.39313902318171945,0.4489562084007357,22.61382471584828,0.009524192666691193
00059,00054,2.3999999999999986,64.11818068630286,1.0279122873435151,0.30875272013709326,0.43261135681575236,21.53380522378194,0.009532194403781322
