n,sky,dm,M,adg,bbp,eta,rms,amp
00030,00042,0.5,10.01440347442715,0.7338424546421485,0.07842602495106366,0.19830815290470505,8.459210241663156,0.010578809322466902
00031,00042,0.5999999999999943,9.44601692775223,0.7449783350574195,0.07405051016335566,0.19970667487058735,8.225796087952162,0.010226579367277713
00032,00042,0.29999999999999716,8.669980715835212,0.8070416156232468,0.07765832210766267,0.16952930840215097,8.002428890102435,0.01113421313144739
00033,00042,0.5999999999999943,10.077007620692795,0.7447810605403362,0.08313829676298021,0.19116263945336143,8.495934692508882,0.011209404048599641
00034,00042,1.6999999999999957,9.420218473388655,0.742032118250143,0.07603998131230788,0.1972321833331636,8.214937692615147,0.01057822972988089
00035,00042,3.0999999999999943,11.666797936685132,0.6927584620397182,0.08878958988043337,0.20259070104114474,9.126265532607649,0.0112456004541851
00036,00042,0.5999999999999943,10.73394991730284,0.6873157001310696,0.083437711240696,0.223778491866377,8.730117237670578,0.010878088913680849
00037,00042,0.7999999999999972,9.660100845233515,0.7389420360842782,0.07888107611385597,0.20151772951457225,8.378684630002619,0.01079818761953914
00038,00042,2.5999999999999943,7.577164608064938,0.860310940655183,0.07200448866844021,0.15833811228971162,7.595371360530567,0.01073533110891708
