scan,rrs555,rrs443,peak700,blue_slope,nir_ratio,red_edge,angle_main,tilt,sky,verdict
00055,0.010219165233493343,0.003269684526345986,1.1809812842785012,0.21917799939855276,3.589001054830282,0.28487843827020837,0.20319500481313624,46.2,00054,clean
00056,0.0100434593651661,0.0032470936493172297,1.176761131095218,0.22173422674331103,3.5470375483316072,0.2866543500268481,0.20319500481313624,48.3,00054,clean
00057,0.00889145940115835,0.0035086898366020356,1.0663853585623517,0.25294711230737243,2.3405839309221355,0.3949245855414558,5.711411802082535,39.7,00054,clean
00058,0.009524192666691193,0.004455308961415953,1.0557519222973974,0.341908713811434,1.5216541878667609,0.676683775042073,19.45304242923267,44.8,00054,"deviant, NOT glint"
00059,0.009532194403781322,0.004349991213032812,1.0436823094892447,0.33768872489519874,1.8081883036993538,0.5115937985437997,11.679060624331694,45.7,00054,"deviant, NOT glint"
