n,sky,dm,M,adg,bbp,eta,rms,amp
00045,00049,1.5,32.056720561626186,2.125432774433858,0.21827056652671956,0.24686421686284832,15.486197755127856,0.009857626870966398
00046,00051,0.6999999999999957,22.666230058725937,2.4584276744876337,0.1954151782947141,0.1971943615130627,14.939119925745972,0.010358059679370557
00047,00049,0.9000000000000057,47.47051526307907,2.331079234407944,0.2876115969395563,0.224007591305585,13.450675435012485,0.010275886929984856
00048,00049,1.1000000000000014,30.024151858229914,2.3921739391747994,0.19132664768167837,0.17671167508422303,12.794661886740528,0.009341267777631078
