scan,rrs555,rrs443,peak700,blue_slope,nir_ratio,red_edge,angle_main,tilt,sky,verdict
00045,0.009857626870966398,0.003280505563288689,1.2046177649286547,0.22066186488274397,2.8893468017923625,0.4228987270382931,3.2662868918889516,46.2,00049,clean
00046,0.010358059679370557,0.003129915741897517,1.1831774824527739,0.18148724163638333,2.9452743299598305,0.3957621663234919,3.488792557390353,51.3,00051,clean
00047,0.010275886929984856,0.0032599660604275046,1.542719526260566,0.24744630932806655,2.6944125269590424,0.6245985243271955,3.992574987925493,46.8,00049,clean
00048,0.009341267777631078,0.0027038789784592982,1.5505685781812955,0.2011446314791201,3.0186980966009225,0.5688625818226154,3.522716206086022,46.6,00049,clean
