scan,rrs555,rrs443,peak700,blue_slope,nir_ratio,red_edge,angle_main,tilt,sky,verdict
00027,0.010627095776752426,0.0038919054053130884,1.0324004041807173,0.3254961875429793,1.6382155766169597,0.3132133268793722,0.24267856175830407,47.1,00022,clean
00028,0.010671149980355728,0.003895100741015364,1.0277959145131113,0.3213456476563688,1.6420778853825118,0.3045364184045812,0.24267856175830407,47.5,00023,clean
00029,0.010734999539670451,0.0038527583445532635,1.03859488907441,0.3172159314424238,1.6222030544180768,0.3210346903260926,0.4350976804215076,45.8,00042,clean
